text,label
曾沛慈是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄鸿升是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王诗龄是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐嫣的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛林林是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑欣宜是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
小沈阳有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵又廷的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吉克隽逸是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张静初是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张倬闻有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭妃丽是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
文章是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
涂黎曼是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金志文得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何杜娟的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张智尧是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王茜是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑恩地现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林忆莲的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
肖顺尧的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
柯家豪是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘德华的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李智楠的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安悦溪是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗晋的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
苏有朋还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱心志的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
海鸣威获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
彭冠英的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张歆艺有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
左立得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛之谦是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟镇涛是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎明是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张学友的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李诗琦的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
顾峰的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
大张伟的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张子枫的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周杰伦的孩子都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND (Predicate=@Rel1 OR Predicate=@Rel2)
曹颖是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
董洁的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
成泰燊是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎姿有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄子华的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高露是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张玮的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马可是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄日华有哪些同学,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙小宝是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李解是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曾雅纯的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
商国庆的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄晓明的属相是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
韩栋和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨桐的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨洋是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林志颖的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
苏妙玲是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李玖哲有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王思思是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
秦岚的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贾斯汀·比伯原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
海鸣威的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谁是蒋梦婕的经纪人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐嘉苇得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王思思的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
董洁的前夫是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高圆圆有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚笛的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邓丽欣的男朋友是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭品超有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
海鸣威的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陶昕然是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
官晶华是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
倪妮的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴卓羲的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李小冉是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄鑫是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李湘是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下陈骁吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗志祥的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨茜尧的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨祐宁的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘忻是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
彭于晏是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何鸿超的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汪峰的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
佟梦实有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
舒畅的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马苏是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下李小冉吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
秦海璐的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
阮经天的前任是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林俊杰是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汤唯的女儿是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭子渝的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王源的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈柏霖的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下李宗盛吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高梓淇的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨蓉的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谭咏麟和谁是一个队的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
霍尊是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄鸿升的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
焦恩俊是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朱丹的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄家驹的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
端木新卉的属相是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
闫妮的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚晨有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑元畅是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋依依都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马晓晨的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄星羱有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭彪是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
符莹有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
詹子晴的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗志祥是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林志炫是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
戴娇倩的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑智化是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
冯建宇有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张栋梁是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王诗龄的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘亦菲的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
牛欣欣得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
关咏荷的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘谦和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
史蒂芬妮·乔安妮·安吉丽娜·杰尔马诺塔都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江一燕和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汪苏泷有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵嘉敏有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟洁的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨茜尧得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
侧田的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
武艺是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张铭恩是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
许飞获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
任贤齐是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱日勇是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘晓洁获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
倪妮有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
肖战的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱日勇是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谢容儿是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘冠希是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛佳凝有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵雅芝是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
许明杰的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄家强有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安以轩的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
盛一伦有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙雨是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
茜拉是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下白举纲吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
欢子的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王智的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙俪的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
闫妮的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘雪华是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
池约翰是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王宥胜是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张雨生有哪些学生,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李威的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林更新现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱胜翊的队友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵嘉敏的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
权振东是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡尚甫有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下袁泉吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑伊健是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张彬彬是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
易烊千玺的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐熙娣是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林志炫的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁弘的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王丽坤的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
闫妮的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张震岳是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谭咏麟有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张静初是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵雷的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王文绮的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡杏儿的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段丽阳是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟嘉欣是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曹骏是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭子渝是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁朝伟的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋勤勤有哪些前男友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨承熹的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟凯是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林嘉欣是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
方中信是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
翁虹是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄忆慈的母亲是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡静和谁是同学,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下王祖贤吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙红雷是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杜丽莎的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
车晓的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
许孟哲有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曲婉婷是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙俪是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张学友得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵霁的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
莫文蔚的前男友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下佟丽娅吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
朴树是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下张国荣吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶子淳的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
霍思燕是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭德纲的师父是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周星驰的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭富城有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周汤豪的爸爸是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
文章的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下林利豪吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛方圆获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱翊橙的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林允原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐宸禹的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
高露都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
秦岚是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛不易是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张学友的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵本山的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
樊桐舟现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘宇超是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
庄濠全是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张倬闻的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈辰是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陆昱霖的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
洪卓立是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡芷纭有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
饶威的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
乔振宇的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈数的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵樱子的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张翰是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
喻佳丽的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李维嘉的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李代沫的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
代悦还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
车晓的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
戚迹是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
董洁是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴雨霏的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
姚晨的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林雨申是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛若懿的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江语晨的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭雪芙的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杜淳有哪些同学,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张籽沐的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马苏原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴映洁还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张芸京是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曹格是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江疏影有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
关咏荷是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张译是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
元斌获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李千那是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈庭妮是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卓依婷的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎姿有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡夏是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
钟镇涛有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王心凌是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张雪迎有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈翔有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘维的好朋友有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎姿是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金智娟的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李斯丹妮的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
丁程鑫是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
谭维维有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
魏大勋是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗云熙的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马晓晨是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李威的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁君诺是属什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林奕勋是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈辰的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
